id,name,minimum_nights
d0a6a7aa-858b-4a12-929d-9c76f97f0748,Great 2 bedrooms close to Central Park,2
466f06c2-1570-4621-a065-c2e7075dc6d2,UN Dream Apt NYC,1
652a6171-9bf9-4967-a0ea-ba185c0b2842,Luxury Private Home NYC Connection,1
9e7febb2-a6e8-47e5-8e5e-48a1896988ae,Amazing 2 bedrooms in the heart of the Upper East,2
8de5c47e-81e9-4a30-8ee4-ee6fc59b0b70,Beautiful Shared Place in Hell's Kitchen,1
713d6d2b-d4fc-4204-afe6-1c931fa0ba79,Sunny Spacious NYC Location,1
91c51f3d-b22f-4792-872d-64409b97edc2,Prime Trendy Hells Kitchen Cozy Studio,1
bf3acda8-0b7d-48e7-b6af-9dc1302aab3e,Center of NYC*Dream in your dream Apt*6beds,1
9d62ddce-3b72-48cf-abc0-559d2f39f4b6,East Village Gem 2/2,1
29fab59c-416a-4e0e-98f0-b185e84c1334,Tri-Level Apartment W/ Balcony Empire State Views,1
31a44f8c-ceae-4778-b0cf-9949730362d6,Marvelous apartment in KipsB,3
bd7cf280-1281-4cdf-8dc8-2c6b84825179,ONE HOTEL STYLE DUPLEX - 5 STARS,1
2a68cfab-427a-40ee-b84b-260b90407eb9,Union Square 1 Bedroom Quiet & Clean,2
7691c72f-a65e-4f6d-abc7-9c36e3d037d4,Room in a Luxury Apartment + Gym + AC + Laundry,6
11cc00f2-5823-4ea7-8ad1-0a97fd92cd7b,Times  Square area  - Cute 1 Bedroom Apartment,1
0583a0ce-d490-4c4a-81e7-fa72249b88dd,Stay in LIC- Only 10 Minutes From Midtown!,5
2f536389-7f9e-4d64-83f0-d1ba0a342beb,JavitsCenter Private Oasis 7beds 2bath,1
497c775a-67b2-4e02-bb00-a7be527e3de0,AMAZING CHELSEA Apartment HUGE space,1
e4e7308f-deb3-436d-a3ca-093bebcd1c8e,Coziest & magical beds behind living room curtains,1
d6ab4646-3397-429c-8851-acbe5ad146c6,Cozy and Bright 2 bedroom 2 full bathroom apt,1
9aa7e46e-077b-4a43-845b-4975a033b22f,Spacious Duplex Family Home | 10 min to Midtown,1
f614456b-b21b-4d2d-80f9-72c03aeed357,West Village Amazing Living 2 Baths,1
f60305de-bf9a-4b31-82a9-65834b31ca13,Heart and Soul of East Village,1
b2e56708-d620-405e-9510-f376014fd7b5,Casa Renovare (Recycle House) Crown Heights 4BR,3
a7c91e2e-5ddf-4749-a83f-66f01b701c7c,Roberta's New York Paradise,1
d7197bde-f931-4586-906a-a7e20f9ed8b7,CENTER of the WORLD NYC--LargeGroups--SPACE--6beds,1
2eec9e86-71ff-4bcd-9216-43c21fd6a2e8,1 Bedroom in Luxury Williamsburg building,1
e29ac01d-e59c-4176-ad13-4f5cef1ebb98,Elmhurst Front Bedroom,1
1df3b54f-9503-485f-bd50-9e1e9ee84cdb,"it is a warm, quiet environment to relaxation al",1
21f5257b-a8cb-400c-b577-10e0e7e16736,Private room in the Financial District!,2
04d6e6f0-c56b-4fa4-ab71-afb69fa773ce,Beautiful 1BR Apt. by Times Square and Bryant Park,4
a874d00b-6b6f-4dc5-aa16-83058177e867,"Spacious & Bright 3BRs Near Subways, Parks, Shops",1
a2a74e0e-d48b-4ee5-88d2-cfe179a410cb,Feel like a home & few steps walking to City Mall.,1
053edac7-022d-4c24-ba07-cf722b14e314,New private studio & separate entry for adults,2
bf3dc222-3174-461c-9724-55868c1a1896,"Feel Like a Home,Shopping Mall Walking Distance !!",1
330ca4a2-5a28-4584-a512-7af39f697452,Room for travel and work,2
094881a5-5ac2-49d3-833f-ec33d1ede73e,Relaxing Stylish Room Near Train and Attractions 2,5
92e60d38-9cf4-4571-9a26-1faddcea3ffc,"Cozy house in Woodside, comfortable are!!",29
cc00338f-5dac-450c-91a9-591104f9a051,Cozy Room& Area in Queens♪,30
0bae374c-dea1-4573-82f9-e9f9a37af361,Spacious Apartment in the heart of Williamsburg,2
ba515bcc-6e53-4061-8f38-d544fdd8f8de,The Place to be private room 3,2
ef01fd2c-68a3-458e-91e9-db71ce8016eb,"Stunning & Unique 2-Bed, 2-Bath Downtown Apartment",2
7188bb8a-c661-4932-b3c9-7132aa0e28b8,Gorgeous Two Bedroom Apartment Columbias Campus,1
93f35b0e-422d-4f12-b10b-3adeb7801c5a,Sunnny & Huge bedroom with Plants,7
4137d3ff-153a-4b08-9c75-a8860ce7ad59,Grand opening 25%off 3 floors all for your self,2
ca9f03cf-3ea6-47cb-834d-4e80e10d091c,1-3 months term NEW 1BR in a great bldg w rooftop,30
7ef0c757-f624-4ec1-9255-47c5ca946861,Gorgeous One Bedroom Apartment With Private Garden,2
7d5b7507-5428-4f3e-afa9-c336a9a80a7f,☕Perfect 2-bdr close to Times Square ✨,1
46e59657-f155-4348-b69c-109a3ad8e8bf,Sunny 1 bedroom at EAST VILLAGE( L train -1st Ave),15
cee01ac5-a91e-40b8-b988-61c2275b4410,Spacious 2Bedroom Village Home,2
5d5497db-dcd1-40ea-a702-3c4d58c238fa,Light-filled comfortable entire apartment,3
d8f31ed0-0bae-4df6-a7fc-433f110aff45,Luxury condo walking distance from Times Square,2
5ed8ea0e-be17-4e21-bf62-8a687713b195,Sunny charming room right by Classon av G,30
c7bc6dec-306d-4a8a-8940-018894f91b8f,Brand New Renovated East Williamsburg quiet apt,7
687d84f2-1d63-444a-b558-55b2561b1681,COMFORT & CONVENIENCE IN THE BEST ASTORIA LOCATION,7
7a32533f-3e1d-4949-a74c-8b252f1cce63,Great Space and Location,14
37fed639-20a0-4808-b1d2-3ea8da755365,Light-Filled Apartment with Beach Views,2
fdfd7601-8a93-4ca4-af0e-03974cb4346c,Classy and CLEAN Designer Home in NYC 2bath,1
eef728d9-a7f2-4193-a80b-db2de0d4f14f,CHELSEA CENTRAL LUXURY 2BATHS,1
ad496382-a777-4bb4-99eb-c0b8416482a5,Tulum Oasis 2 baths Washer Dryer in Unit,1
18673423-49c6-456f-852a-b10a77b91a5a,Beautiful sunny room in prime location,20
798142e5-b43b-4e28-83a5-15607f6c5f52,Room/house nearby JFK airport Spri,1
913409d0-3faf-4832-8a32-62cfde8e42aa,Entire Beautiful Modern Apartment!,1
c597efac-ccc7-4d0e-a9ea-029a74179ba4,"Basic Brooklyn 
Safe/Clean/Easy
Accomadations",2
29eeebaf-2bf0-4e69-bdcb-c22a4f525934,Private Room in Manhattan 15 min. from Midtown!,1
040a47b0-ad8e-418d-a48b-d113a97d03cd,Stunning Views in the heart of Brooklyn,4
b36236a3-b90f-48e0-8572-30a76321e681,Hell's Kitchen /Times Sq - Comfortable 2 BDR Flat,2
f31dc6ae-bf1c-41f1-8e27-fa86d94b8233,Perfect Room in the heart of the West Village,14
26b002a7-6f65-4e22-b344-6af1165c965a,3 Bedroom duplex in 2 Family House Brooklyn,1
24d58e93-0820-4700-bf29-5c13e46c4448,"Furnished Apartment in Queens, NY",2
ab67bdd5-df26-4def-be17-18c097a8b35e,Huge Private Suite in shared apt,4
efe83e0f-7de9-424f-9e6e-e9bd32a3e63b,One Bedroom Apartment in a Doorman Building,1
40ae039e-bcde-4b79-8de8-9a9f5cbfbabd,Cozy Apartment minutes to Central Park,7
9dba1415-834a-4dfa-9ffd-871873911ad6,Modern Apt with Beautiful Views in Manhattan,3
03397731-602b-4657-8e18-1f682fda1123,"Beautiful / Sunny One Bedroom, Heart of NoLita",1
88fa0464-6397-4780-b934-b3236806e8c0,Long Island City Luxury Studio for Rent,3
d6967aa1-7616-4983-895d-35722a1fe98a,Furnished large room in 2br apt for Female on UES,10
30fab3c8-af7a-4b29-a72d-9e50633bc44e,"Crown Heights 3BR, 2 BATH (15 mins to Manhattan!)",2
121a7981-1251-48ea-9389-4db49e0b26af,Comfy & Quiet 1 Bedroom,2
db696b77-df02-420b-be66-72226edb0598,Cute Bright 1 Bedroom apartment in Bushwick,2
40c243fc-ab00-4164-8235-e708872bd520,Room in Minimalist Apartment,1
3088b1d1-e04e-4d92-929d-f0d21348301e,"Bright 3BR, 2 FULL BATH (15 MINS to MANHATTAN!)",2
ad858a78-0368-42c0-8a8e-19366adcd80a,"6BR, 4 Bath (2 Separate Apts) 15 Mins to Manhattan",2
18af687e-bff0-4572-a4b3-f3a85d37bb68,★Long-term★Discount★NYC Blue Room Garden View,30
c2a23537-9a56-4995-9b60-2bacad68d431,Spend Thanksgiving in New York City,4
f8c47386-6171-49eb-bbde-21accc5334d7,Lush apartment with space and charm.,2
48d6914e-a3a4-499e-9b94-001655c064ea,Lovely private bedroom by Columbia University,1
eaf706c9-5c84-482e-ab8f-470a7934afed,2BR LUXARY DUPLEX LOFT Downtown (Monthly),28
30933a61-14d4-45df-89be-9287f8236756,Cozy Private Bedroom By Columbia University,1
a9f39974-a068-42ea-9413-1b42f17bb8f8,vacation New York,91
963fba1a-0128-4a91-8d5e-07d36fb3a921,Cozy bedroom in Long Island City,2
0934bfb9-71bf-446d-a702-b81a51db832e,Sunny & Clean Apartment,2
7f6af65c-9a49-4635-8965-52316bebacee,"Spacious 2BR+Kitchenette Near Parks, Cafes, Subway",1
9e422eee-66ae-4c0b-8ce1-b6b579fd1018,Lovely Room with Deck Window Near Pratt,3
aed16d5e-8ef3-42ba-9ff6-4419acdba570,Cozy 1 bedroom apt in Manhattan,1
b46d34f9-e385-4b48-bc28-db858c745a88,A room in 3-bedroom apartment,1
b0d1cbea-37f9-461a-ac3c-e79444bfc4ab,Spacious Apartment perfect to relax and enjoy .,5
2a5dff9c-8a79-4099-8fe9-50028ae914be,Baisley Best - 4 minutes from JFK Airport,3
04457faa-adbd-44c5-bdb2-924aa1f16220,Casa Luna LGA Airport,2
3ff73abe-ba17-4689-b09c-35d27a818123,"Super Jackpot 
Central Park, 6 and Q Train!Takeit",3
711d64b3-35ca-47f9-b348-cc1a1c8f4c4f,Leverich 102,30
74c3c63b-adb6-475f-aa95-00324b2c4444,Woodside61 201,30
767fbd4d-0501-442a-9d54-708a29884c64,Kihazi 001,30
f0a8e147-11c3-4c0a-979f-82d8ff9b41e6,Kz65st d,30
44fad500-4697-4a92-95b7-b8410779544f,43ave c,30
80452c9e-796c-49c1-ba1f-90df8d70adc7,87st 302,30
5e447832-3df5-4aa3-b897-c53b200f40c2,Your perfect getaway with a friendly hostess!,6
a56e8867-74b7-4dc0-9088-e37309322e09,87st 204,30
15a1bd35-576f-4868-91d6-6c5c2e17a722,87st304,30
0159d86e-97ea-4290-a6ce-192eaf00d39f,87st 203,30
672f76df-5c64-46fe-9a70-7d0f600bf270,Large and bright one bedroom in bedstuy,4
f1e41229-89d3-458e-8b08-ce21da928286,2部屋でのｼｪｱ 10畳 駅から徒歩3分 ﾌﾞﾙｯｸﾘﾝの大人気ｴﾘｱ:ｳｨﾘｱﾑｽﾞﾊﾞｰｸﾞから3駅,30
c2db1862-d589-4b77-9b26-7fc98ee776ce,2部屋でのｼｪｱ ﾌﾞﾙｯｸﾘﾝの大人気ｴﾘｱのｳｨﾘｱﾑｽﾞﾊﾞｰｸﾞから3駅 駅から徒歩3分の好立地 ,29
f840f4f3-e053-4319-8839-4aad21e15105,Sunny room in prime location,2
52f1b36f-f9e7-4349-95a0-8aca189fb438,"Entire Loft, Sunny 2 BR in Brooklyn Navy Yard",7
a34fff92-8dac-4c9c-9625-690960d6057e,Cozy summer relaxation,1
e644a212-6565-4cdb-865e-ea906eed3941,Elegant Room in Upper Manhattan-18min Time Square,4
252f89bc-7f22-439b-acc8-b93fb291e42c,Private room in 2bed apt by subway & Prospect Park,30
505a3193-2f22-40e9-8a5d-d8ce01e9b63a,Spacious Studio,30
0319dcb2-cbe3-412b-8472-1b32576f4736,Magical Room In the heart of Greenwich Village,7
ba30a8c6-7542-4ae9-8cc7-f4cf94395cc3,Brooklyn Heights Oasis,14
b8f7bfd7-fb55-4e6b-904b-e3232d2f1476,Cute place,3
ed8380c6-08d0-419f-99f8-7e49d6fedcaf,2 Bedroom Apartment Rental in Upper West Side,30
4d709922-79cb-4d84-865c-fefbc14b0085,Springfield Room rental,1
2252de6e-621c-473d-9a02-8fae896e716b,Mesmerizing city views Financial District/Wall st,3
255415a7-80fa-4162-b334-52ae0601ee5f,"Artist Charming 1Bedroom in Ft Greene,  by park",30
f87ccc65-1865-4ce2-9217-6eda50210b1b,"1 room available in Manhattan 3, A, B, C, D trains",1
33488644-5071-4425-b46c-067515ff6434,Luxury 3 bedroom home close to LaGuardia 8 guests,2
70b9f6fe-f72a-41ee-8869-756ab482560e,PRIVATE suite / luxury building / west Chelsea,4
d90ba37c-75e5-48a2-a73d-17c3a36f7abd,An Amazing Creative Loft ,2
00ade327-c5ee-4102-ac93-646a870ab6d5,"SunCatCoffeeRest Fort, Under Trees & Reggae",1
7d5b379f-d497-4a9c-8b16-744432a0e200,Cozy bedroom,2
0721ec1e-afab-46a5-bda6-89b39bb46974,City Gem 15 minutes from Midtown Manhattan,3
d4636630-de97-4543-94b4-a904866c3bea,Beautiful & huge apartment in great location,4
c1979fa0-16e5-427d-83e8-7387f3ce4eec,Luxury and stylish 2-BR condo clsoe to LGA Airport,2
1dd49cf4-f3cd-4e72-b8f2-b65ded753e64,SUNNY GREEN OAISIS IN BEDSTUY/CLINTON HILL,7
0f46661b-8ec9-4b06-a0c4-83ce8dea22a4,Decorator's Apt in Mansion Off 5th Ave,14
87839fac-f6c4-4fbd-ab47-d48563c3957a,Upper East Side Luxury Mansion Off 5th Ave,14
a9c92f82-3ac4-4919-a4d5-4c2833b72709,Room # 5 Near from JFK & LGA Diner 7/24 open,1
50cde6de-4aa3-439b-9b9a-f93412c39819,Room in Upper East - Central Park,1
b609ac10-3678-413f-9449-8df4d7b164df,Cool Flex Room in Luxury apartment.,1
b217a35a-52a5-4fa4-97e2-f5599c2d8c90,Trendy & Modern Bushwick Brooklyn Apartment,4
49902c7f-c807-4bc0-a56d-125c4fbe84ce,HUGE LGBT Townhouse w KingBed & Backyard @Bushwick,1
6636b434-6673-4de4-84a4-6ba98648a893,BEST LOCATION IN SUNNYSIDE-15 MINUTES TO MANHATTAN,2
c02ef33c-81be-4c75-b422-38d66c188657,Enchanted Harlem Gem,3
e76c693d-e80c-481a-810c-1a854b1ca9e3,JUST 4.4 MILES FROM MANHATTAN NEAR TRAIN,2
fdf9417f-a9b3-48e6-bd25-badb36b94c72,Private bedroom with private bathroom!,1
95e57a34-8f40-4c2f-ac13-4222b61e8bf3,EXPERIENCE LUXURY IN AIRBNB,1
4737fccd-864b-4f17-8d15-24c794ae561d,Harlem Summer Cottage,7
7a1e31df-9bb7-454c-b234-6146c40fcfd6,"COZY Private Room, Queens/Jackson Heights/Elmhurst",2
956f9b22-89f7-47a8-848b-40ffb0cb1ca2,Room-cabin in Hell's kitchen,1
ef2f7ffc-9125-491c-abc6-2a0992506ca2,Amazing Chelsea 4BR Loft!,30
365df1f8-3730-4072-b9bc-57a2276b0d02,Brownstone Brooklyn Private Room with a View,2
500e9401-5897-467c-ae9f-fe73b0358ea9,Cozy NYC Studio in Hell’s Kitchen/ Midtown West,2
94f93b7d-c36b-4c71-98a7-13b981b4a70e,Modern sunlit luxury studio in Chelsea/Flatiron,4
a6e341b3-f51b-4184-b50f-6d5ab24e104a,"Light Airy, Private Bath, Oasis 15 min to Midtown",4
a8c09cad-c9c8-4258-9186-a7f5aa7ee623,COZY 2BR AT TIMES SQUARE  - IN HEART OF MANHATTAN,3
fe06e122-e356-438b-9017-0590f311494c,Prime Modern 2 BR East Village Apt nearby Subway,2
8cd20252-850a-40ba-a496-86cf8f232919,Charming English Basement Studio,1
090455c3-d9cd-4947-8834-b299da32bd96,Quiet neighborhood near many stores,1
2f4ccb02-a283-4e96-a127-a46f01c7ee4d,Private Studio Non Shared Pvt Washer/Dryer,1
be068a88-1f75-41cf-ab0e-3693cff835ff,2 Floor Minimalist Loft located in Lower Chelsea!,2
3cfb8227-fd26-4d37-858d-3b1166c16bc1,SUNNY Entire Apartment in Williamsburg BROOKLYN,2
c1fdcc03-bde0-40c8-884b-d5195d7444fe,Close to manhattan but way out of the hustle,5
4ad8e535-ba78-4ecf-8843-ec40a0f8e213,Beautifu 3 BR in Times Sq: Best Location in NYC,3
89a9586f-be5f-40e9-af25-c2ed076a1f71,Cute 2 bedroom apt. -ferry ride to Manhattan,2
2a260935-eeb9-48e5-8d33-2cff3757a7b9,Entire luxury apartment for rent. Sleeps 4 or five,5
38e1b42e-7742-42db-96c9-89f7432a9ae6,Manhattan Best Location Comfortable Space -1~2p,3
f6faec9a-d127-4eff-81f6-1eb929acfce7,Beautiful Astoria Studio,3
12acbf59-9a63-4232-ad61-cbc8ca7104fd,Beautiful light and airy 2 bed in luxury building,7
a16106c7-c381-4753-9e93-2cb441cda565,Amazing Charm 1 bedroom Convertible 2 bedroom,1
286b51c6-a092-4b14-a66b-66a7578652d2,Sun filled gem in the heart of Williamsburg,4
15d96a4a-3cbf-4e13-8aa6-c6ee019bb18d,MODERN 3 BEDROOM APARTMENT NEAR CENTRAL PARK,3
abc81c8b-b510-429f-a10e-92b5523d8a5a,"A Private and Comfy, Bohemian  Room",1
44bd3af7-c2dd-447b-ae21-53d19cc82054,Fabulous 3BR in Prime Times Square,3
ac8be099-75cf-4cd7-92a6-54ccd94b14e3,"Near JFK and LIRR, Room",1
698dd6f6-dc8f-4780-8310-e52fc627987a,Modern Family Home w/ Patio | 10 min to Manhattan,3
e7f34977-d2f8-40cf-97ef-810b5ad12d6d,Luxury 2 BR Home in Hudson Yards,3
614fc807-4f35-4b5e-aafe-eca795a5d5b2,Design haven with private backyard & greenhouse,3
fed16512-965d-42be-9832-1fad4b589380,Sleep in large quiet bedroom with sunny garden,5
247677c8-d99a-4e4c-bfa7-06c3bd18cd24,"Private Room in Bronx, close to everything!",2
0f8b7248-24b1-4334-b4c7-671f8aab82ea,Amazing 2 Bedroom Apt in Prime Chelsea,3
78e56e83-18ce-4ec2-b1d3-5a777fa278fe,Beautiful Chelsea Entire Two Bedroom Apartment,3
309303b7-80bc-4437-829d-8059bc626f9c,Classy Gramercy Apartment,2
8ccf2265-a959-4978-bb92-a4bf84a105c2,Clean minimal 2 bedroom top floor apartment,2
fd8f39d2-fcaf-4378-b1de-5ebeb5799ed0,Cozy Spacious Studio One stop from Manhattan NY!,3
5c3dc33f-6a71-4af5-bcc2-444dc4e186a2,B- BEAUTIFUL CLASSIC SHARED ROOM DOORM STYLE WIFI,5
b592b951-3280-452d-aee1-8858691939fa,Brownstone Duplex in Heart of Community,2
e34868a5-9067-4874-8656-8d4ff6c04970,Tea Factory,1
dad21dc4-41ed-4933-92a4-3baf2b493dd9,Lincoln Center Luxury River View High Rise Condo,8
4c7ece8b-4fe5-4ef0-87d3-bc370dade519,Boho Chic Apartment short walk from Central Park!,7
7b9030f1-f02d-4f65-a709-e190c8c0c3ae,Amazing apartment Times Square,4
4ea12589-3d01-4ece-a7fb-4642247290a0,Spacious room in Manhattan Upper East Size,4
40b71c4a-afbd-46f0-ba2c-bb52b51fbcdb,Luxury Brooklyn apartment private clean,2
10dd62e8-e3b8-4dee-93cf-621b2b17d499,jungle oasis loft in red hook,2
145a6933-c536-4eec-8445-f4aa915fd39a,Room in queens,1
8189f73e-4672-4c80-b513-fc5e225033cb,Room for jfk passengers,2
36efb418-5fd0-429f-b29c-035073106fa2,A Peaceful getaway for individuals or couples.,2
0ec39b02-cca9-474f-8941-6951dc495869,Prime Bushwick Spacious Studio,7
4cdeeba7-fe04-48f4-8196-14b69fd1abfc,Sleep in quiet bedroom with sunny garden,5
bef74666-73c9-43e8-9bcc-7cb95553197c,Lower East Side 2 Bedroom,3
cb309df4-9c19-4123-b178-30bffe731a4f,Charming Brooklyn Garden apt - historic Macdonough,3
2f76e6a6-106e-442c-a6dc-b43e31822105,"Large Studio near Time Square, UN, and much more!",3
c6a024a1-2b16-46d1-aca3-dfdd8a3175b8,Luxury 360 City views in Manhattan close to T Sq,3
5f50883b-de73-4842-9bd7-839db60c7186,Brownstone apartment in cozy Brooklyn neighborhood,2
e87cd9f9-6fd5-4db0-83ba-20d630e94c86,Cosy Apartment with great amenities in lux bl,15
1c02ed88-9273-4b5c-abb8-72350dde47fc,NEW LUXURY BUSHWICK BUILDING,1
683b0c0f-25cc-4c8b-a64b-ef6d761afad9,"Spacious, bright and modern private room for two.",2
2bcc36be-6467-4602-84e4-2893393e6053,West Village Loft on the water,4
dd5632fa-d663-4b6f-9b4f-3da031e26a27,Sunny and homey private room with bathroom,2
2052052b-db3f-4db2-8ac6-017a093f9611,Room in queens house for rent,1
21c7c63f-2285-4767-9291-2340cb637ad1,Sun-filled Plant Oasis Bedroom w/ Private Bathroom,1
9c559ae9-9fca-461d-b961-152f8806019c,"3BR/1.5BA East Harlem - Families, Space , Quiet!",1
219a33fc-426e-4be7-996e-f379d8d17169,Charming One Bedroom in Central Williamsburg,3
b3b6f578-4054-4760-9ef5-33198600f296,The Stonewall Room at Incentra Village House,1
682c294f-76b5-4c60-90ca-d900e3e24a9e,Renovated  Master Bedroom 47 Buffalo 3F Room#1,1
e9fb26ee-70c3-4d62-ba5a-554f692fff54,Newly Renovated Apartment 47 Buffalo 3F Room#2,1
e160991c-e771-43ea-a5af-d9c45e07b07b,New Stunning 1 Bed in Midtown East #6133,30
25037c4f-8396-4dff-9b33-b16fbea55205,"Cozy Room, kitchen bathroom & Patio Brooklyn NY",1
abb1f7e3-15d3-4313-98c7-7a468f7b7e25,"2 Rooms in Brooklyn NY, 1 block from Subway!",1
672a5bb9-8f1b-4f55-9062-43a66411ed54,The dream,4
74684698-cc9a-4e69-aeb2-a8865dbbae21,Cozy Quiet Bedroom 47 Buffalo 3F Room#3,1
f2ed5cb5-ad53-45c7-9ee2-2bc05a82ee3e,Alcove Studio in the Heart of Chelsea!,1
0325b15f-f134-4fcd-a910-d98725d8818d,Clean Private Room HELL'S KITCHEN A/C TV,1
08e008ef-7dbc-4ff3-bf89-4fc4200f6b22,Modern Royal Suite in Manhattan - New York City!,1
30478088-9c8b-4e66-8ca3-fa855b50e70c,Loft in the Village,1
5493d292-b2b3-4fe0-8a9f-8aa9b9ff3486,*New* Modern 2 Bedroom in Brooklyn Sleeps up to 8,2
d94a3905-a5a9-47b3-89fb-0435980952ff,Massive 3 BR home near LGA Airport and Manhattan,2
775ebf3c-369b-45e5-bde6-b0eeaf2d65b0,Newly Renovated Apartment 47 Buffalo 3F Room#4,1
41b3e0e1-40c3-4621-8086-163098a95b88,"Magnificent place, clean and comfy",2
1f8c2ebb-f946-4833-b57f-ed20a3c58994,Two Bedroom Apartment with Kitchen and Four Beds.,2
9741f239-883e-4287-b936-49200f85f63d,"Eclectic, one of a kind West Village apartment",1
38940dca-00e7-41a1-8791-bb49e870336d,Northside Williamsburg Stunner,30
3db757c4-f13a-42d9-ad12-32d56432bca9,EXCLUSIVE Apartment ~ NEW LUXURY boutique building,30
785011ea-3009-4cc5-a5a7-d76564290b0c,Sunlit LGBTQ+ Cozy Private Queen Room @Bushwick,1
11ab8126-427e-4661-84c6-b11133c26fbb,Private room in NYC!! Walking to Central Park!!,3
026c313e-6cd8-4c85-b9d1-853acf76b0da,15 min to Manhattan! 6-20 July discountprice 1200,1
f3c28cf8-0875-4050-8c31-f5740f520b1c,Private Room in Luxury Penthouse Apartment,1
b936b054-3a03-42c8-8d8c-0aa58d0fb7fa,Private studio in Central Harlem brownstone,3
94476e85-6414-4148-93de-baaf8d735b7d,Massive 2 Bedrooms 2 Bath Private Elevator,1
acbda5b2-a46a-4ba4-bf22-c8ea77426daa,Entire Midwood Brooklyn apartment newly renovated!,2
ef3d5115-4f4a-4c97-9458-7e8f48158188,Central Park/Times Square Luxury Suite,1
75d19ca8-4d28-4f06-8396-f1b65cca7b28,Billion Dollar View Luxury Apt in Hudson Yard,3
8bde1e61-4a97-4638-8b91-ad1eaf4f792d,Light filled private apartment in bed-stuy!,2
75f31d26-a3db-48a6-b62d-b55fd5159c26,More Comfy Bushwick,3
92821dd3-9ef3-409a-b888-c8ec39737420,Sunny Practical Apt in Williamsburg BK!!!,2
a0d202e3-2d5f-4ecf-8f95-1ab446d084dd,曼哈顿奢侈公寓次卧Manhattan luxury apartment second bedroom,30
71632925-2e70-4ae2-9462-b974c85bab98,2 BEDROOM APT HEART OF WILLIAMSBURG,2
2e940b96-2618-4b0d-8ea0-3d15a3529629,4BD Newly Renovated Home in NY- TIME SQUARE,4
64513d8c-1955-4230-9a17-2f913040ac83,Amazing 2 bedroom Times Square,2
ced8561b-4546-48c7-bd76-dd8344c04e86,Gorgeous 3BR townhouse+backyard! Close to subway!,3
672c2abe-dbcf-473f-b6e4-3385f5db78a9,10 minutes from JFK airport & Belmont Stakes,1
61c60ca3-7af6-481d-b940-e136bd59d738,Get Together/ Small party space,1
35eb1646-18e4-4e04-a83f-7c428d3eb5b6,washer/dryer private room 20 min from time square,1
cd5cedd1-ed88-47e4-bd4e-ba31a2e0f338,Original Artists Loft in Williamsburg,3
0420b7f5-4d9c-4a0b-903b-4ed653cb5971,Raz and Jesse's Ridgewood Apartment,2
d38af46d-e76b-4d0c-8677-9481631f79a5,"Bright, minimalist studio in charming Clinton Hill",7
f24fe85b-4e1b-4b9c-ad12-289b2701bfe7,"Luxury apartment in the heart of Bedstuy, Brooklyn",7
ddf097a6-d218-4f9a-b426-68bc23a13680,1 BR apt next to Washington Sq (Manhattan),5
cc774604-761b-44a2-9329-502a61edde52,Spacious Two Bedroom-Prime Manhattan Midtown Loc,3
a29d0bed-cb72-4010-95c2-b8e92a94f821,Cozy and luxurious apt in heart of Upper East Side,1
0a3cae3f-d5e3-4013-8fd3-42a9753d007f,Garden Room_1,3
8c85a1fe-aafb-4ba2-9121-93b13ae72f6e,Charming 3BR Apt in Downtown Manhattan,3
264f1380-6475-4c16-86c1-22de7e02e737,New York City - Walking from Central Park,5
15e600e7-9a6f-4444-a82a-5a6a8cf31365,New York City!! Walking to Central Park!!,5
24f22f7c-e622-4a94-a752-edb7f86f211b,New York City!! Walking to Central Park LOCATION!!,5
ca131e52-e91f-401b-9c57-3c961b2adaa5,Your Next Stay Should be Here...Cute Stylish Condo,1
7474f40f-87d9-4774-b517-1b20abe3cfcf,A huge studio by the Fulton Station,30
6d20860a-474b-483b-ac9f-ccdb232055f2,"Area is family oriented,  public transportation",15
be2b63a9-0d46-4695-bf03-7065a6521495,Gallery,20
e771486d-9260-40ce-bba6-7bd6d1087216,Stylish Spacious 1 bedroom in Amazing Location,1
7e2d55ab-161b-4d1c-b366-3b161d05cbb8,Dazzling Large 3 Bedroom Just Minutes To Manhattan,2
841c84d7-24ee-4353-9242-6014934c64d5,"Visiting New York City?
Stay in Da Bronx!",2
a1311e98-df1b-4406-92cb-beb526adcf76,Spacious & Sunny 1 BR Apartment In Midtown W Patio,1
802ba08b-eefd-4243-a1a7-215e6e5d2c05,An Astorians cozy room for you :),14
9a3bf5b7-7471-4a06-8686-be3d7a2541ef,Cozy  Spacious Near TIMES SQUARE,1
f0cd1ec1-1cd6-4438-b347-533158e7b6f8,August 25-28 Manhatten! Total suite sleeps 4 or 5.,3
72cfccad-6bdf-4218-b99a-bea96158b7b8,1 bedroom for 2 in a stunning Manhattan apartment,4
7ef85d83-9d41-4099-a302-dc63bc64fe2d,AMAZING BIG BRIGHT LOFT APARTMENT IN BROOKLYN,4
d53cd054-4f8b-457b-a505-6f06643901ae,Luxury apartment with private roof access,31
f6a99451-056b-45c5-9a02-0c2b7180b91b,1 BR w/ PRIVATE GARDEN and BBQ GRILL!!! in BK,2
a3df0234-a1a5-4a9c-a23b-0d5fcb414cda,Fun 3 Bedroom Just Minutes to Manhattan!!,2
91a86b51-dfa8-43bc-a480-28d238bff7a8,Charming 2BR Apartment in Midtown Manhattan,3
f52a04c3-575a-4263-8313-a20996e30361,Cozy South Williamsburg Room- Best Location in BK,1
