id,neighbourhood_group,neighbourhood,latitude,longitude
da63ac63-c14e-4181-950e-13836d7b6cd5,Brooklyn,Bedford-Stuyvesant,40.6895,-73.95886
ff1283e6-335f-4181-aac2-641f93a2a947,Queens,Astoria,40.77161,-73.92063
9990793a-d5a5-47df-b594-a00498c20688,Manhattan,Harlem,40.80902,-73.94186
16b68ff1-7746-42c4-875c-63704569a649,Brooklyn,Williamsburg,40.71275,-73.96049
c1241ef7-fd4c-4d26-8801-33d83d38f82a,Brooklyn,Flatbush,40.64473,-73.96849
d308d87b-b722-4cde-86f6-87a4d858c179,Manhattan,Chelsea,40.74415,-73.99483
714c815c-c3dc-4dc4-9f58-45e3b79cfb95,Manhattan,Lower East Side,40.71957,-73.98538
c1a91b0d-3f55-4a7e-88ff-a178ddd7ab26,Manhattan,SoHo,40.72609,-74.00035
d3d521ae-7982-473a-897d-48b307cb0504,Manhattan,Upper West Side,40.80037,-73.95995
8fd75968-9bb6-43d9-a431-352bfe856f91,Manhattan,Upper West Side,40.80042,-73.96147
fe4b36cb-8d37-4147-8ccb-e67c19baa3ca,Manhattan,Upper West Side,40.79901,-73.96135
50edcc45-edd1-48c9-9727-02524fdfb452,Manhattan,Financial District,40.7076,-74.0074
5ff285b7-321c-4b29-aa57-7d076ae0700d,Manhattan,East Village,40.72744,-73.98336
dd5942f8-55b9-4fbc-b88d-f0095fc8a6ad,Brooklyn,Bedford-Stuyvesant,40.67818,-73.92284
f20a90be-41b4-4b84-8ca9-2a88838028e8,Brooklyn,Bedford-Stuyvesant,40.67825,-73.92346
dec4833e-8934-4987-8b48-aebedc0defbc,Queens,Jackson Heights,40.74774,-73.88653
58a4a7f1-08b5-408c-97c0-7c66e26387cc,Brooklyn,Sheepshead Bay,40.60263,-73.94355
3f994c51-6621-4eb9-92e9-d3aca57e8501,Manhattan,Hell's Kitchen,40.76246,-73.99032
28af0d2c-7956-4fcf-92cb-3123fcd4a391,Queens,Astoria,40.76424,-73.91516
6bc89747-3256-4ac4-952c-bdd2a4a600c6,Brooklyn,Williamsburg,40.71094,-73.94907
a1b6963f-3936-4947-830b-d171ac64e87f,Brooklyn,Sunset Park,40.6463,-73.99953
ec769618-4adc-44e1-ab47-b651e58ed3d7,Brooklyn,Crown Heights,40.66415,-73.95169
532a6aa5-fd6b-4bf4-a844-b974780db1af,Queens,Long Island City,40.74821,-73.92087
eba51265-d1c0-4f67-81d2-4cccbfd180d3,Brooklyn,Williamsburg,40.71815,-73.95834
03b513b7-ab0e-4c14-ba8b-3c06b60592ac,Brooklyn,Williamsburg,40.71506,-73.95192
19003ebf-9615-4c9e-8c61-55f9f85470bf,Queens,Woodside,40.74286,-73.91076
c56fd6cf-93bb-41eb-8b35-630e2848887d,Brooklyn,Cypress Hills,40.68099,-73.89264
8cdeb26a-70d8-4ff5-aaee-d1785366732b,Queens,Jamaica,40.69289,-73.81079
6d85a487-9a03-46ed-ba14-1eb011717460,Manhattan,Chelsea,40.7454,-74.00427
4e801bc8-7870-41d8-b84b-60d924192d89,Brooklyn,Bedford-Stuyvesant,40.68357,-73.95449
c42e56d9-8ff8-4f1d-8bc6-1b798d9cfaa5,Queens,Middle Village,40.71515,-73.88392
dea53d4f-d14a-44fd-aed6-4a72eeee1825,Brooklyn,Bushwick,40.70352,-73.92163
1a65ed61-e565-47be-8c85-957e364335b1,Brooklyn,Bushwick,40.70002,-73.91909
7633e5de-5ee8-40fc-b908-313ab781d07e,Manhattan,Murray Hill,40.74657,-73.97685
8e82c966-672e-4b2e-b9aa-462aad464d70,Queens,Jackson Heights,40.7489,-73.87549
4874ca00-f7b1-4d58-b7cb-265d74c21170,Manhattan,Inwood,40.86622,-73.92233
59e43d56-ec8b-4ba4-b636-64eca2526ade,Brooklyn,East New York,40.66287,-73.88553
343c8f0e-e871-48b8-9837-b392f5ad06fe,Manhattan,Harlem,40.82272,-73.95478
103ab2ea-9196-47e1-8a52-3bb20a359905,Brooklyn,Bushwick,40.70118,-73.92176
947bea69-43db-4aaa-adb3-5eb7f1f181b6,Brooklyn,East Flatbush,40.65351,-73.94999
c3b6ebf5-d024-4775-8628-8a9aa048671b,Queens,Fresh Meadows,40.7386,-73.79248
baadabba-5d75-466f-9306-a683732bc4ff,Brooklyn,Gravesend,40.60653,-73.97725
8dc4e528-e805-4f73-aa6b-7effa1ef48c4,Queens,Fresh Meadows,40.7385,-73.79145
9a7bb000-f201-4505-818d-17b73e7ba6a7,Queens,Long Island City,40.74458,-73.94102
ff7403ae-1c5c-4856-b3f8-d98c1f8ed39f,Manhattan,Murray Hill,40.74797,-73.98271
2bcbce43-c073-4d66-a634-b05f905bcbf4,Manhattan,Chinatown,40.71825,-73.99651
4b72ad09-9b34-417a-977d-3836d9b0e8a8,Manhattan,Inwood,40.86454,-73.9246
683feaf3-22de-4a48-ac0c-f616f077c9cf,Queens,Astoria,40.75734,-73.91365
022c4b7c-3b4c-4b08-9854-dbe48f036b63,Queens,Ditmars Steinway,40.77783,-73.90662
913c76e7-c18f-4d6f-bbe0-87507b1100ef,Manhattan,Little Italy,40.7191,-73.99513
660dcaff-6bab-47be-a3a5-e4c79ada791a,Manhattan,Harlem,40.8165,-73.94438
5b1abcd8-dd07-4e21-924c-e1e944b83a04,Manhattan,Midtown,40.75741,-73.96372
6e65013c-b881-43e9-8aa6-870515197e5a,Brooklyn,Crown Heights,40.66521,-73.93153
e24abc9d-e5f0-4c98-8da4-2f3dbf52f7c6,Brooklyn,Bedford-Stuyvesant,40.67904,-73.91084
8a4173bf-040d-41df-96a4-ba1037781f71,Manhattan,East Harlem,40.7984,-73.94014
7d96cfe8-959c-4872-ac2e-07ba38f96f1b,Queens,Sunnyside,40.74141,-73.92688
80e34773-794b-4138-9962-851d13cee5c0,Manhattan,Washington Heights,40.84669,-73.94028
d907a774-44e5-47f5-b88d-bd2ef29a8a82,Manhattan,Lower East Side,40.72026,-73.98787
a1f301bb-5327-4d4d-8d50-56eba69a3d95,Manhattan,Harlem,40.8235,-73.95391
bbad00a3-7ae3-40b0-b585-7ad53b95394a,Brooklyn,Fort Greene,40.6882,-73.97651
250b8337-672d-4bbc-bc23-24db4a480fbe,Manhattan,East Village,40.72997,-73.9884
e8c1fe44-9ed3-4b45-bd2e-3cbdcff777a9,Queens,Jamaica,40.67804,-73.80122
516b022d-20bf-422c-8f80-6020dc9f9a15,Manhattan,Upper West Side,40.79967,-73.96109
afd339bd-1ee6-491b-9e84-2def98ab20e2,Manhattan,Midtown,40.75702,-73.96503
8097ef07-1055-406f-8c8f-973ff681b854,Brooklyn,Bedford-Stuyvesant,40.69159,-73.95765
02a29f5c-ce08-4b5f-a911-9e7ade4084c0,Manhattan,Upper West Side,40.79907,-73.96098
6487fabf-ccf4-4543-b085-e7c68e97e1da,Brooklyn,Flatbush,40.64004,-73.9664
b9cbcd3d-b134-4bb9-8e65-5e6c9bc39853,Brooklyn,Bushwick,40.69006,-73.90605
24183d1f-c97d-4551-9d6b-e2d848a5add8,Manhattan,East Village,40.72267,-73.9852
e51c6da9-1784-4685-9242-6bd2702fdbd5,Manhattan,Harlem,40.80996,-73.94191
2a54823c-fec1-44b7-871b-cbad1ac51800,Brooklyn,Williamsburg,40.70572,-73.94501
ecc489f5-7417-4a52-8de1-09b2825ec597,Queens,St. Albans,40.70132,-73.75463
cc128fdc-6c4e-4bc9-9bf5-73a14cfcd6fc,Manhattan,Harlem,40.82885,-73.9412
acec0949-4533-441b-9000-f071956fd003,Queens,Ozone Park,40.68237,-73.84874
b8b99546-010c-47bb-9164-cf113e4967ea,Manhattan,Little Italy,40.71918,-73.99536
c7b8d256-f4dd-45d9-8288-111a7fb05349,Brooklyn,Greenpoint,40.73324,-73.95304
f03c8ee3-74f7-4350-afc5-69536fb1c087,Manhattan,Harlem,40.82711,-73.94143
298e6cc8-3a2b-4daf-81a9-fc25fc286b78,Brooklyn,Prospect-Lefferts Gardens,40.66088,-73.94363
1115b4a2-c958-4baa-84b7-4a5ebf388b59,Queens,Rego Park,40.72819,-73.86032
48bbc644-4afc-47aa-9cbc-ba1c1504ad26,Queens,Ozone Park,40.6824,-73.84997
81385a16-e7a7-4bd2-b99d-9ab26053398f,Manhattan,NoHo,40.72813,-73.99258
ebeeebc8-f114-4d13-90e0-496f9551a6e6,Brooklyn,East Flatbush,40.64998,-73.92358
274334da-8f57-491f-b1cb-9bf2fa8237ba,Brooklyn,Bushwick,40.70053,-73.92314
3272a01a-05e1-4bf0-bce8-02c764f1c0e7,Brooklyn,Bedford-Stuyvesant,40.68735,-73.93118
66f824c4-2d30-4d60-9424-2f914a656902,Manhattan,Hell's Kitchen,40.76364,-73.99506
d08dc9f4-1933-443c-aac6-352d556d4045,Brooklyn,Flatlands,40.62297,-73.92971
b69924e7-64d9-4a9f-99de-0a35f44cff68,Brooklyn,East Flatbush,40.64222,-73.95067
18165b9c-23d0-4a03-b46d-b19e22bbfd1c,Manhattan,Harlem,40.8167,-73.94421
7cd065b7-6622-4555-ab27-10a62c54942f,Manhattan,NoHo,40.72703,-73.99264
2a8c40bb-5ab7-4ee2-9cf9-5205b9af55bd,Manhattan,Hell's Kitchen,40.76124,-73.9894
b2e3ed81-7823-405e-9471-0afce763474b,Brooklyn,Williamsburg,40.71606,-73.96268
f9b1aab9-610f-4b6c-8709-38395a3452ad,Manhattan,Washington Heights,40.84725,-73.94274
b8997e58-9485-40be-8f40-bf47dcb520ba,Manhattan,Harlem,40.82065,-73.95483
81a2aed2-a9e5-473d-a627-20f1f2b34203,Manhattan,Tribeca,40.71782,-74.01047
e32313a3-19fa-4189-aec5-151674080a60,Brooklyn,Prospect Heights,40.6776,-73.96961
7c36bbe9-ba0a-4db8-947e-99961f123db5,Manhattan,Upper West Side,40.78742,-73.97011
31acfce9-7fb4-4343-9991-24114a3f27a7,Manhattan,Midtown,40.75569,-73.98154
59f8aefb-0adf-492f-9487-84520a251944,Brooklyn,Crown Heights,40.67128,-73.95895
94a2089b-d593-4f9d-a84a-2e2e0e6f471c,Manhattan,Hell's Kitchen,40.75947,-73.99196
1aa0daeb-d307-4655-aaa9-66089936ab5c,Bronx,Throgs Neck,40.83108,-73.82951
f8e75b01-5a9f-49e6-be47-47c9e469d1f9,Queens,Flushing,40.75584,-73.80618
29165fbd-fa11-4d4c-9d62-f16d3fad23f4,Brooklyn,East Flatbush,40.65441,-73.95024
2d68d9a7-e2b6-47fc-ba4c-0940bfec7421,Manhattan,Harlem,40.82051,-73.95291
e7437a6d-fa4a-4f77-a772-04335d254011,Manhattan,Theater District,40.76015,-73.98497
4a16f747-f795-4fbf-8a4b-cdab75b2b797,Brooklyn,Williamsburg,40.70298,-73.93834
4e653a1d-d486-4f56-bc4b-76157925a673,Manhattan,Washington Heights,40.83325,-73.94444
622cb6eb-7abb-47ec-a3e7-4b39230cd561,Brooklyn,Williamsburg,40.71396,-73.93986
d61231af-6d1f-4379-931e-dbaa10496b1b,Manhattan,Hell's Kitchen,40.76318,-73.99335
b6649de4-13cf-4f7e-9074-a52e90e638d1,Manhattan,Nolita,40.72233,-73.99334
8a76fa5e-6d7c-46d5-a892-9768d02b4f96,Manhattan,Upper East Side,40.77698,-73.95712
06dc317d-4b9f-453f-b6b6-2047a9429194,Queens,Maspeth,40.7321,-73.89712
288283c6-850e-48f3-a7c8-95bbf1c83aec,Queens,Glendale,40.69271,-73.89519
63aba808-82ce-47fb-9195-65fe87081c04,Brooklyn,Williamsburg,40.71268,-73.9472
33f311db-a6af-44e3-9f70-08e63d069320,Manhattan,West Village,40.73231,-74.00377
d3666f5f-f07d-41cf-be5b-d2938024232d,Manhattan,Greenwich Village,40.73365,-73.99727
1481d3e9-4956-4a61-ae1b-f2a2b545af9e,Manhattan,Upper West Side,40.79481,-73.97432
0e963e82-0b96-4f02-96d1-98ec737cc6b7,Queens,Sunnyside,40.73641,-73.92415
60fd8962-5a0a-4ed5-8d82-6a15516b0dff,Queens,Ridgewood,40.70484,-73.91393
59ddbd27-a213-4d82-8496-8e98a92a534e,Manhattan,Upper West Side,40.78757,-73.97624
631d0883-a4fa-4337-b473-a21f10021a95,Brooklyn,Bedford-Stuyvesant,40.67767,-73.91784
9b183e6a-70eb-4732-acd6-22408304a592,Manhattan,Midtown,40.75445,-73.96471
0058e32f-92af-4f16-9364-55152f0304e6,Brooklyn,Bedford-Stuyvesant,40.68272,-73.92555
a98e265e-526f-4f26-aec3-67feb0f96c49,Queens,Flushing,40.74523,-73.83321
234456cf-281e-4c73-85fe-373d960c58ab,Queens,Flushing,40.74588,-73.83284
3cda7f0d-2ac3-48c0-bde3-fb4b9e593868,Bronx,Williamsbridge,40.87905,-73.85243
2225df34-8888-4ed8-ba83-d1bdb7c6ba5d,Manhattan,Two Bridges,40.71214,-73.99643
2ca21ebc-f254-46b4-af00-f312b0b9b36c,Manhattan,Two Bridges,40.71247,-73.99619
12e6cae3-5b17-4a48-80e9-4cd5bc50f452,Manhattan,Two Bridges,40.71208,-73.9941
1fdd9d55-111c-4915-bb92-4ccb1be608e0,Manhattan,Midtown,40.7467,-73.98706
5d67e73c-3d85-4d70-8e09-6fb0ff2d510d,Brooklyn,Prospect Heights,40.67743,-73.97202
1096d9f5-08fe-4838-a284-2c1c15d15323,Manhattan,Midtown,40.75204,-73.97278
5af0dfff-6088-4412-b720-38f2024ec861,Manhattan,East Harlem,40.80245,-73.94426
41956a6f-b653-4c4e-892e-320fad1e5b5a,Manhattan,Inwood,40.86886,-73.92407
619a1048-311d-4c64-8399-c95faf64edb5,Queens,Long Island City,40.74794,-73.94901
9dbe9976-51a5-4bd8-9a8e-663b0b52c3df,Manhattan,Greenwich Village,40.73027,-74.00077
35214520-dbb6-4592-8194-c57614a0cb3d,Brooklyn,Crown Heights,40.6757,-73.95121
7e285104-180f-4102-ae60-42a22f74847b,Brooklyn,Flatbush,40.64504,-73.9608
5578a898-af12-403a-a8f5-5112cfd8e4c8,Manhattan,Greenwich Village,40.73028,-74.00015
1d63e001-0041-45d8-9b79-28b50dcf9c12,Manhattan,Hell's Kitchen,40.76165,-73.99351
a709105d-55f4-4fa7-b40c-c2a6a9fb4bde,Brooklyn,Bensonhurst,40.61487,-74.00666
f2ba1954-9789-4f39-98fa-8c57177e5cfe,Queens,Maspeth,40.72595,-73.90299
372ab9c5-7677-4500-b3e7-b30a4c29c5e6,Manhattan,Chelsea,40.74928,-73.99633
914aab42-0cc5-4238-bd9d-e64931dcf3ea,Manhattan,Lower East Side,40.71984,-73.98625
c5865896-3da3-4e15-bb6b-20f9e7b5a7d9,Brooklyn,Bedford-Stuyvesant,40.68321,-73.93803
f0c041b1-7048-463e-96c1-43aa12984ccc,Brooklyn,Bedford-Stuyvesant,40.68429,-73.93623
dc09c8eb-fd16-4fba-8b2c-ced7a3d22e1e,Manhattan,Hell's Kitchen,40.76412,-73.98771
ee163cb9-3c07-4e7e-bc36-a34e026f6fef,Brooklyn,Bushwick,40.70709,-73.92071
cd5b5bfe-c911-4224-8444-a5f7ef28ce87,Bronx,University Heights,40.85538,-73.91081
463ab8df-0a57-422e-9f0f-cab2eca39655,Manhattan,Theater District,40.75943,-73.98756
55adc9d0-e9f9-4d60-af4b-f40888c8176a,Manhattan,Harlem,40.80618,-73.94288
d8f99888-3af1-4caa-83de-213e7796e5f6,Manhattan,Harlem,40.80577,-73.9448
e2f25c2a-6ed6-4670-8580-78adc41e21ad,Manhattan,Midtown,40.74838,-73.98444
9d06ed56-28e1-485e-90b6-18e9da448ef5,Queens,Sunnyside,40.73708,-73.92634
7c456f80-d915-4a05-a7b9-bb01af923911,Manhattan,East Village,40.72764,-73.9906
4da42b50-9e9f-40c2-b089-7de26631213a,Manhattan,East Village,40.72689,-73.98906
eea29b48-119c-4ed1-ac02-abb4e75f994d,Manhattan,Midtown,40.75483,-73.96991
51cfdb8c-4c08-4c21-9a7e-9af12ba3c822,Brooklyn,Williamsburg,40.71045,-73.93826
94444532-a8c7-493b-8194-38cc26f48f60,Brooklyn,Bushwick,40.69665,-73.92714
fa13f22b-0d8f-4375-9bc9-b281cdd90196,Manhattan,Kips Bay,40.73957,-73.98006
1eb23d88-fb2f-45a0-b5a7-40464bd049a7,Queens,Elmhurst,40.73102,-73.87383
2c3325a2-c5ca-4746-ad67-10ecf7e36128,Bronx,Kingsbridge,40.88344,-73.90301
427d1791-47a9-41ec-8200-39c44fbf8bb1,Manhattan,Upper East Side,40.78081,-73.94866
a2ba9732-1204-42d1-8397-618051040f48,Manhattan,Greenwich Village,40.7312,-74.00025
25b34ec3-d975-44e3-be7d-337f829e7b7c,Manhattan,Little Italy,40.71939,-73.99662
cacb6f34-c50a-4ac9-8d1f-31fdf53ae0cb,Manhattan,Upper East Side,40.7629,-73.96157
0819bd54-a670-40b7-90d7-2c05e7b7dbfb,Brooklyn,Bushwick,40.68754,-73.91231
40c0db57-796d-469b-9898-55ef22f0a55d,Manhattan,East Village,40.72882,-73.98103
c80241e3-455a-4a41-9702-3c0de84ba95e,Brooklyn,Williamsburg,40.71695,-73.93847
4d662859-3a66-41a2-b76b-b816b113f243,Manhattan,Harlem,40.81303,-73.95285
f32d0d18-0abd-4253-8fbe-09425420f25f,Queens,Astoria,40.76734,-73.93267
ef0f65c2-28bc-4893-9142-1dbc5f7a3a56,Manhattan,Financial District,40.70713,-74.01043
405c6c74-3d03-4687-80d4-81e47236525e,Manhattan,Upper East Side,40.7814,-73.94771
31878066-d9c9-4390-8bc2-99cb7b80f4e4,Brooklyn,Williamsburg,40.71698,-73.95879
5fb617c2-a637-4165-a46f-09c47f949cb7,Brooklyn,Crown Heights,40.6751,-73.953
6386407a-5548-46cc-9b07-a0ce96a43fcf,Manhattan,Hell's Kitchen,40.76163,-73.99602
0a6166a3-b90b-467a-9b0c-2f82511a8bd8,Manhattan,Hell's Kitchen,40.76273,-73.9942
8cf914b7-a252-4832-992b-bb91f8084b68,Manhattan,Hell's Kitchen,40.76164,-73.9944
e440338c-111c-4805-a6b1-a959e1632ddb,Bronx,Mount Hope,40.84994,-73.9066
123f062e-7bf7-4649-9ba5-f5bc0f35697a,Brooklyn,Bedford-Stuyvesant,40.68061,-73.907
1faa9906-3984-4eae-ad08-94c72865a06e,Manhattan,Harlem,40.8199,-73.95248
75f0d49b-8088-4702-88a9-bac32272a238,Queens,Astoria,40.75864,-73.92782
fdb985c0-4e83-4a8e-8397-0509da6b42fa,Manhattan,Chelsea,40.74084,-74.00425
aafc478f-d5ad-44e3-8aa6-92dc6e2a2825,Manhattan,Midtown,40.74437,-73.98848
c544f375-2605-4d01-ae06-87b7aa6da6e2,Manhattan,Hell's Kitchen,40.76379,-73.9872
6f27f9dd-c837-4473-a296-6d01008d416e,Manhattan,Chelsea,40.74324,-73.99705
3cd95894-5900-460d-a082-011889f9e0ae,Brooklyn,Williamsburg,40.70771,-73.94627
e0f8b350-bc5f-49ee-b610-7ff45247cc02,Manhattan,East Village,40.7233,-73.98062
24edc8a7-26c0-41e7-964f-b82b98fa1c0a,Queens,Elmhurst,40.74685,-73.88626
f3cf5a14-c598-4332-9063-3d4b5ca4051c,Brooklyn,Bushwick,40.70431,-73.92655
dbc09c84-7762-4cca-9c4a-5a2460c1ba83,Manhattan,Upper West Side,40.79097,-73.97412
8ed114e1-d317-4021-aae3-5ddd10a32b2b,Brooklyn,Williamsburg,40.71516,-73.94934
73766a35-5845-4215-9f2d-b31f35bafbe9,Manhattan,Greenwich Village,40.72722,-73.99914
85529a3a-6411-4051-935b-970305b3ce75,Brooklyn,Fort Greene,40.69434,-73.97099
93c738cc-e5e6-424d-b50a-cb2f0a5287e8,Manhattan,Harlem,40.82796,-73.94088
c040b7f4-7a6f-4100-8661-51a43e0099c6,Manhattan,Chelsea,40.75117,-73.99735
f3254c72-4594-4785-b271-b5630f051256,Queens,Woodside,40.75403,-73.90076
efd5cd0d-0d1f-40d7-b99c-3189b2e66e10,Brooklyn,East New York,40.67212,-73.86991
39ad4e52-927c-4b49-a6e8-bee5d9d045fe,Manhattan,Washington Heights,40.83685,-73.94176
b95ee25c-aa45-40ff-9f3e-53b1afb5e1e6,Manhattan,Hell's Kitchen,40.76483,-73.99248
0f98ab1a-11d6-4848-bcb9-9371a7445b01,Manhattan,Chelsea,40.73778,-73.99616
9eb06fbd-484a-4b21-8ec4-ade3b7acc19e,Brooklyn,Williamsburg,40.71615,-73.95877
e25e9d7f-6481-41c3-b03d-2390c440015d,Manhattan,Upper West Side,40.77054,-73.98344
d5040b7e-84f3-49fd-ab9d-2d15dde9d469,Queens,Astoria,40.76399,-73.92581
c062c18d-1eac-4b18-8182-450a0708c471,Manhattan,Harlem,40.81105,-73.95241
a6442a25-1208-446b-b78c-1d4be7ab24c5,Manhattan,Hell's Kitchen,40.75961,-73.98844
d7dc417a-1fa0-4dd8-b5c2-382949c35d9e,Manhattan,Financial District,40.709,-74.01221
b0d03910-91e5-455c-ac46-e02c2473b2e7,Manhattan,Chelsea,40.74468,-74.00157
ea07da73-afb4-41fc-afea-60f2beef2000,Queens,Ridgewood,40.69924,-73.90191
46c08522-c5e6-4864-8189-8d252afa2485,Brooklyn,Bedford-Stuyvesant,40.68697,-73.92859
896246cb-f56d-49a1-86e2-71efc1beed7e,Brooklyn,Bushwick,40.70458,-73.92888
eca99ff9-0f51-49a3-8707-3a0f9a0d9d42,Brooklyn,Clinton Hill,40.68447,-73.96714
bdff9f1b-ad75-4717-8e46-811517a24e57,Manhattan,Hell's Kitchen,40.75951,-73.99455
b2d30a34-9c7c-4008-8e77-7553950d951a,Manhattan,Hell's Kitchen,40.7647,-73.99516
047b7926-84be-4a3d-b596-4482d166b055,Queens,Sunnyside,40.74603,-73.91458
207dd62b-d85f-4483-8390-a62716bf439c,Manhattan,Midtown,40.76638,-73.98311
02785f48-146b-4278-87a0-0944cfbc6a53,Queens,Jackson Heights,40.75318,-73.88404
71ca14b4-a47a-4c08-abc6-ff4bd9dd43ef,Manhattan,Chelsea,40.75173,-73.99869
9ac06495-d6c5-4b99-b132-6293cdaaae9c,Manhattan,Midtown,40.75231,-73.97331
23fcac93-9eaa-49ee-9f7a-e50f1f0ab020,Brooklyn,Gowanus,40.67024,-73.99349
a505a708-b67c-4e7f-b17b-6498fd76c3f7,Manhattan,Hell's Kitchen,40.76522,-73.98779
3ae4c2d7-64af-4deb-9b99-deb165870139,Manhattan,Theater District,40.76106,-73.98694
0715139d-8989-4de5-a133-9fb887202341,Queens,Long Island City,40.76235,-73.92651
05e53c89-c384-437b-ba6d-0e7dfbe2fa00,Brooklyn,Williamsburg,40.71211,-73.96276
c2c86e6d-9cec-4f3d-b666-2495600e2fad,Brooklyn,Crown Heights,40.6732,-73.92146
3afc8da0-5466-4098-ad0d-395f7eec1add,Queens,Long Island City,40.75331,-73.92454
3dfabe59-010f-4a9c-ac5b-7a55a4e011ce,Manhattan,Harlem,40.80625,-73.94647
868f2ac4-8f11-4508-b2f4-54b90c3abf8a,Manhattan,Midtown,40.75828,-73.96829
2fdea9ea-c040-4bb2-ba28-21c197ee9ff6,Bronx,Mott Haven,40.81098,-73.91814
44bf2953-58a8-41a4-b261-15857e587faf,Bronx,Throgs Neck,40.8154,-73.81551
39a27123-5547-47fd-a4a3-dad0d519d9a2,Staten Island,Grant City,40.57974,-74.10989
bcd7c2e6-3654-40d7-a0e8-1cf4e68a150e,Manhattan,Harlem,40.81332,-73.95309
4b1e03d9-1286-4636-b217-6228f85ef713,Queens,Astoria,40.75604,-73.91488
7ad5e15c-c1c6-4e1d-b22c-a2c89eccb4ad,Manhattan,Harlem,40.81401,-73.95393
7241228f-f9c5-4b3e-aba3-1aba558916ab,Manhattan,Harlem,40.81384,-73.95315
05ffefe8-6994-4156-8bf9-c1a384e38031,Brooklyn,Bedford-Stuyvesant,40.68683,-73.93825
969099b1-3f1d-49a3-8de9-86c759dd62e0,Brooklyn,Crown Heights,40.6786,-73.96308
b49eba69-b4c6-44e4-9699-e8f69d58c8bd,Manhattan,Murray Hill,40.74915,-73.9761
12487419-2658-4c0d-a995-7c43ed931a7f,Manhattan,Midtown,40.74338,-73.98557
928b945a-9fc3-45a1-9fa6-3674eab916af,Bronx,Edenwald,40.89156,-73.84197
0e4a64a1-4d3a-42e1-87c1-bc5b9424453b,Brooklyn,Bushwick,40.69615,-73.92995
236e7e4f-07aa-42ac-a577-6d1bac7b42a0,Staten Island,Castleton Corners,40.62373,-74.11773
3f4c164a-a0b2-4e9c-bfe0-ceb2c13b0817,Manhattan,Financial District,40.70584,-74.0106
6f0c4472-a307-4ca5-ac1e-d631bba41ccb,Manhattan,Financial District,40.70608,-74.012
6214805a-eb88-499e-8855-93dc7a1b53d5,Manhattan,Financial District,40.70658,-74.01036
9e232f7c-d8fe-4bc3-999d-925851e3ff82,Manhattan,Financial District,40.70623,-74.01198
c5e4682b-0e12-4f0e-a37d-d4c154a5c977,Manhattan,Financial District,40.70564,-74.01162
57419020-1377-46b5-8eee-ab573696c110,Brooklyn,Williamsburg,40.71189,-73.9649
c75d1aaa-fa5b-4ec9-8b20-f93cf274d8be,Manhattan,East Harlem,40.79973,-73.94567
a05bf495-c6c8-48de-bb16-8b0d983719f2,Bronx,Kingsbridge,40.88316,-73.90586
f2d83155-a2f3-4b14-9098-5cd2c93d3bc0,Brooklyn,Vinegar Hill,40.70046,-73.98389
1481b9d3-93b8-4dfb-b085-94c79da78af4,Brooklyn,Bedford-Stuyvesant,40.69116,-73.95444
bb79a153-5c50-4aad-b496-7809a05c1401,Brooklyn,Gravesend,40.59284,-73.97682
7f2305a4-2a57-4cb0-b5b8-563f19d0bb70,Manhattan,Financial District,40.7058,-74.0121
3166f465-3b0b-4ddc-84b0-eeb968861b79,Manhattan,Financial District,40.70641,-74.01047
3200892a-9021-4408-a691-4bcd2cd8021b,Manhattan,Financial District,40.70621,-74.01238
cb715702-54b2-4b07-bcc1-afe1d2cdaa09,Manhattan,Financial District,40.70752,-74.01046
92cc44bf-fb24-4b25-bf66-f8f038d20064,Manhattan,Financial District,40.70645,-74.01203
1e821bdf-ee87-41d4-9994-96f7528df6f8,Manhattan,Hell's Kitchen,40.75977,-73.99062
3fa4c349-f43d-4f8a-97c4-d5cd1de2b43a,Queens,East Elmhurst,40.76587,-73.87968
ae42687d-2e1b-4483-abf5-0814822ccdb9,Manhattan,Financial District,40.70721,-74.01226
8aec1f75-ddd3-4c20-a808-c8652c6cc270,Manhattan,Financial District,40.70714,-74.01233
df34ed43-9b0c-4174-b77d-3525e665877b,Manhattan,Financial District,40.70573,-74.01077
c80cec63-b13a-4e9b-ba09-de5c6409cf86,Manhattan,Financial District,40.70644,-74.01214
4a5e6c92-beff-469a-b847-53221e3fe2cc,Manhattan,Financial District,40.70624,-74.01076
c9edde33-b92a-408c-9645-fef00c56edbe,Manhattan,Financial District,40.70732,-74.01029
e8a8ec16-9b56-4f43-9ba6-8e94a45f4490,Manhattan,Financial District,40.7075,-74.01023
1ad48fdb-0070-4b88-9205-40beb566a87c,Manhattan,Financial District,40.70737,-74.01103
f251ce28-9dce-444f-b3c7-4d8122f0d6ad,Manhattan,Financial District,40.70587,-74.01092
3bd30c81-4fad-4eac-8a51-ffe452a67bcd,Manhattan,Financial District,40.70727,-74.01072
4aaa328a-6a14-4830-b514-71d07b6778da,Manhattan,Hell's Kitchen,40.76242,-73.9925
4077963f-c709-4dec-8ec0-29e90dc63894,Queens,Forest Hills,40.72345,-73.84365
0119bcaf-f3e7-4bf5-a421-8c28289f3030,Manhattan,East Harlem,40.79196,-73.95048
ebf62559-42e3-4108-b91f-7def3fce5fcb,Brooklyn,Williamsburg,40.7185,-73.95601
77494913-8b57-4824-9181-a974b0ec7f41,Queens,Woodside,40.74259,-73.91193
